from,to,length,oneway,name
275059789,88018369,57.31267515851128,False,Полевая улица
275059795,275059953,288.42885562796306,True,Железнодорожная улица
275059795,2462460688,269.7020199354525,False,Полевая улица
275059795,431240540,52.39897884885521,False,улица Богайчука
275059952,271960093,266.6002516287531,True,Железнодорожная улица
275059952,432461415,335.24225044277404,False,Школьная улица
275059953,275059952,166.36900157421803,True,Железнодорожная улица
275059953,431286875,262.8900823490304,False,Садовая улица
275060061,472268537,1311.6363639460058,False,Северный проезд
275060061,275060065,320.1611626080871,False,дорога на Металлострой
275060061,432473216,501.7844746923622,False,дорога на Металлострой
275060065,4590105024,207.5400510664576,False,
275060065,275060061,320.1611626080871,False,дорога на Металлострой
275060065,2449942655,289.65037357158116,False,дорога на Металлострой
275060071,454849636,120.6039493687623,False,
275060071,1401625603,46.46678493253639,False,дорога на Металлострой
275060071,275060072,25.95810671233908,False,дорога на Металлострой
275060072,4590099067,76.05712590622309,False,Красноармейская улица
275060072,275060071,25.95810671233908,False,дорога на Металлострой
275060072,1896384101,337.08575688321145,False,улица 3-й Пятилетки
275060462,275060605,827.2929212746329,False,Механическая улица
275060462,562916568,703.654626942019,False,Загородная улица
275060462,1464833619,156.32354682267476,False,Загородная улица
275060605,275060462,827.2929212746328,False,Механическая улица
275060605,304156516,585.3585877820224,False,улица Севастьянова
275060605,1019264183,174.78581711189312,False,Механическая улица
275060658,275060659,105.13920175508613,False,Ивановская улица
275060658,304154597,195.63259647128572,False,Железнодорожная улица
275060658,275060708,215.99471835255372,False,"['Невская улица', 'Железнодорожная улица']"
275060659,275060658,105.13920175508613,False,Ивановская улица
275060659,275060708,133.4446476594868,False,Ленинградская улица
275060659,245966471,277.96190980230904,False,Ивановская улица
275060659,275060681,184.5197725643373,False,Ленинградская улица
275060681,245966473,355.1678252202404,False,Межевая улица
275060681,275060659,184.51977256433733,False,Ленинградская улица
275060681,1839180138,83.95375689821543,False,Межевая улица
275060708,275060659,133.4446476594868,False,Ленинградская улица
275060708,787087685,171.10346107701574,False,"['Ленинградская улица', 'Водопадная улица']"
275060708,275060658,215.99471835255372,False,"['Железнодорожная улица', 'Невская улица']"
275060708,245966469,252.59640495392694,False,Невская улица
275060788,245966469,149.42076908204663,False,Вознесенское шоссе
275060788,245967263,604.9080331835191,False,"['Вознесенское шоссе', 'набережная Комсомольского канала']"
276301272,3392551650,253.70378814812625,False,Малоохтинский проспект
276301272,244326,337.44938291906533,False,Малоохтинский проспект
276301272,3628552543,248.00964246179723,False,Перевозный переулок
279093281,187587204,688.7340080958888,True,
279093281,279093321,1065.7052454560921,True,
279093314,1556358449,679.6454064847296,True,
279093314,187587577,1381.4081747898806,True,
279093321,244257842,368.111065754447,True,КАД
281327675,1574412154,48.66874861394851,True,Заневская площадь
281327675,1574412156,38.915513245317214,True,Новочеркасский проспект
282282918,1493203535,14.648852040202259,True,Амбарная улица
282282918,12180325849,152.36952647928712,True,Херсонская улица
300429771,26058182,12.090326804445729,False,
300429771,300429774,438.34313423186546,True,Софийская улица
300429774,2062605877,42.593050067966104,True,Софийская улица
